order_id,customer_id,restaurant_name,city,order_amount,delivery_time,rating,payment_method,order_date,delivery_partner_age,distance_km
4952,3958,Cafe Delight ,DELHI,727.56,79,4.6, Card,2024-03-09,37,34.36
4953,2572,biryani house, Bangalore,394.47,96,0.9,CASH,2024-04-09,60,35.32
4954,1140,cafe delight, Mumbai,364.91,62,4.7, Card,2024-06-25,23,37.12
4955,2767,Food Express ,delhi,-121.42,113,2.5,UPI ,2024-03-24,35,3.21
4956,1647,Food Express ,Chennai ,240.12,57,4.5,CARD ,2024-02-06,29,33.48
4957,4972,cafe delight,HYDERABAD,290.34,93,1.4,Cash,2024-05-30,45,33.03
4958,3235,Spice Hub ,Pune,364.97,44,5.0, upi,2024-04-15,23,51.29
4959,4199,Burger Town,mumbai,319.47,71,3.4,Cash,2024-04-27,34,45.6
4960,1200,BURGER TOWN,MUMBAI,745.76,26,0.0, CARD ,2024-06-01,60,1.87
4961,4198,cafe delight, Kolkata,306.21,120,3.1,cash ,2024-03-05,53,33.35
4962,1256,CAFE DELIGHT,DELHI,324.84,144,1.9,cash ,2024-04-30,51,41.46
4963,4747,Burger Town, Bangalore,538.91,57,0.3,CARD ,2024-01-29,21,34.81
4964,1546,Food Express ,hyderabad,224.58,17,2.7,UPI,2024-05-08,49,40.58
4965,3241,CAFE DELIGHT, Hyderabad,891.0,7,1.9, cash ,2024-06-03,25,7.0
4966,3750,Food Express ,mumbai,700.54,103,1.2,cash ,2024-01-20,46,10.15
4967,4175,Biryani House,DELHI,207.98,134,2.1,card ,2024-06-28,26,34.96
4968,4606,Biryani House,Kolkata,753.42,32,1.1,CARD,2024-04-19,58,48.04
4969,4336, Pizza Point, Delhi,805.43,55,1.8,CARD ,2024-04-14,50,1.56
4970,1801,BIRYANI HOUSE,Hyderabad,214.47,75,0.7,cash  ,2024-05-18,26,26.17
4971,1941,Spice Hub ,KOLKATA,208.71,32,0.5,cash  ,2024-01-12,55,59.52
4972,4455, Biryani House,Mumbai,347.4,106,5.5,Cash ,2024-05-05,47,45.94
4973,4331,Pizza Point ,bangalore,146.2,107,5.4,CASH,2024-02-29,64,27.01
4974,1413,spice hub,Bangalore ,304.93,110,5.0,upi,2024-01-30,41,5.88
4975,3014,SPICE HUB,Mumbai,399.97,86,1.4, CARD ,2024-01-12,37,21.55
4976,2381,Biryani House , Chennai,626.04,94,4.4, upi,2024-01-08,16,9.27
4977,2098,BIRYANI HOUSE, Chennai,520.31,73,3.5, Card,2024-01-21,63,55.25
4978,4426, Spice Hub, Mumbai,462.99,70,0.3,CARD,2024-04-24,44,41.14
4979,4655,BURGER TOWN, Bangalore,379.21,57,5.4, Card,2024-05-25,54,51.34
4980,4842,Spice Hub ,DELHI,173.01,101,6.0, Cash,2024-04-30,37,53.85
4981,1909,spice hub,HYDERABAD,647.93,99,4.3,upi,2024-04-30,47,36.41
4982,1187, Food Express,Hyderabad ,642.34,73,1.4,card,2024-04-12,40,0.4
4983,4756,spice hub, Chennai,345.79,75,3.3,cash ,2024-04-08,55,33.36
4984,3015,burger town,Chennai ,224.71,79,0.7,card,2024-06-20,60,48.15
4985,2313,PIZZA POINT,Hyderabad,889.03,110,1.8,UPI ,2024-01-12,44,18.87
4986,3092,Spice Hub, Mumbai,561.68,92,4.3,upi,2024-01-14,52,55.67
4987,4644, Spice Hub,Chennai ,599.24,101,1.8,CARD ,2024-02-15,47,59.81
4988,3130,Biryani House,pune,610.04,5,0.9,upi ,2024-02-10,45,32.96
4989,2146,CAFE DELIGHT,Delhi,199.38,121,0.0,cash  ,2024-01-04,33,31.87
4990,1357,pizza point,Bangalore ,874.82,113,3.4, cash ,2024-01-07,59,39.31
4991,2551, Spice Hub, Mumbai,399.13,24,5.8,CARD ,2024-06-14,63,33.98
4992,2089,BURGER TOWN,Kolkata ,705.51,118,2.9,upi,2024-03-04,18,9.63
4993,3983,SPICE HUB,kolkata,864.61,115,1.3, upi,2024-06-25,27,16.27
4994,2680,cafe delight,hyderabad,520.34,26,2.8,Card ,2024-06-28,35,12.11
4995,3422,Spice Hub ,Kolkata,204.63,29,3.6,upi,2024-04-20,23,4.33
4996,1161, Cafe Delight,PUNE,-123.37,38,4.8,Card,2024-03-19,46,8.42
4997,4817, Spice Hub,chennai,490.4,109,2.7,Card,2024-02-03,39,58.34
4998,4451,Cafe Delight,kolkata,562.54,147,1.0, UPI,2024-02-25,28,33.3
4999,4727,Spice Hub,Pune ,354.81,58,1.1,UPI,2024-05-10,23,7.55
5000,4429, Spice Hub,delhi,533.92,12,5.4, upi,2024-02-12,57,42.79
5001,4259,Pizza Point,Hyderabad,607.59,56,1.4,CARD,2024-02-04,29,28.61
5002,3369,Burger Town,HYDERABAD,748.48,83,4.4,cash,2024-03-04,30,13.48
5003,1449,Biryani House,chennai,442.86,110,1.6, CARD ,2024-03-28,36,56.61
5004,2497,Pizza Point ,Bangalore,488.66,83,4.3,Cash ,2024-03-22,30,13.47
5005,2036, Food Express,DELHI,455.35,129,0.5, UPI,2024-02-16,41,5.86
5006,3231,Spice Hub, Delhi,508.4,100,1.2,upi,2024-02-06,53,12.35
5007,3158,Food Express,kolkata,371.7,134,2.5,upi,2024-01-08,61,54.72
5008,2950,Cafe Delight,Chennai,370.51,63,3.1,CARD  ,2024-06-03,53,51.47
5009,3555, Pizza Point,Delhi ,386.24,38,2.1,UPI,2024-03-20,48,53.66
5010,2313,Biryani House,hyderabad,539.07,104,3.4,UPI,2024-01-26,25,54.97
5011,3342, Cafe Delight,Mumbai ,288.17,48,2.0,card,2024-02-12,34,4.65
5012,4522,Burger Town ,MUMBAI,387.25,97,4.1,cash,2024-03-07,26,42.68
5013,3951,Food Express ,Hyderabad,952.15,73,3.1,cash,2024-03-27,18,39.87
5014,2238, Spice Hub,chennai,724.1,46,4.2,CARD,2024-06-16,38,59.57
5015,1973, Biryani House,Delhi,260.73,66,2.6, Card,2024-06-29,21,42.88
5016,1631,Biryani House ,Chennai,716.17,148,5.3,upi ,2024-04-12,56,47.52
5017,4965,Cafe Delight,Hyderabad ,656.85,15,2.3,upi,2024-02-17,56,42.9
5018,2590,Pizza Point, Pune,474.02,15,1.8, Cash,2024-06-11,44,37.23
5019,2050,Biryani House ,Kolkata,323.01,27,3.3,UPI,2024-06-09,19,33.18
5020,4701,Pizza Point , Pune,294.62,7,3.1, cash ,2024-01-28,18,58.16
5021,3780,Burger Town, Bangalore,555.96,130,3.1, upi,2024-02-07,35,56.18
5022,4302,Spice Hub,Chennai ,288.44,41,4.8,upi,2024-01-06,58,26.27
5023,2588,Cafe Delight,Kolkata ,774.31,110,3.5, Cash,2024-02-13,64,17.05
5024,4878,cafe delight,KOLKATA,845.2,140,5.3,card ,2024-04-02,23,30.54
5025,3368,cafe delight,Pune ,489.3,27,3.7,CASH ,2024-03-07,21,44.77
5026,3960,Food Express ,HYDERABAD,784.7,76,0.1,cash  ,2024-06-14,20,24.06
5027,4304,PIZZA POINT,Chennai ,397.11,41,5.2, UPI,2024-01-07,23,32.23
5028,2693, Biryani House,Hyderabad ,321.41,18,5.0,CARD ,2024-05-27,23,17.92
5029,1436,Food Express ,Chennai,775.07,34,0.3,CARD ,2024-03-05,50,25.66
5030,3828,biryani house,bangalore,894.97,65,0.8,Cash,2024-01-28,34,57.44
5031,2556,burger town,pune,990.79,95,3.3,Card,2024-01-21,63,12.89
5032,4474,Spice Hub, Delhi,583.16,47,0.3, UPI,2024-02-18,25,59.32
5033,2076,BURGER TOWN,Delhi,715.53,55,2.5, cash ,2024-05-25,50,12.93
5034,4858, Cafe Delight,Bangalore ,577.65,52,5.9, cash ,2024-04-13,24,19.15
5035,4384,CAFE DELIGHT, Pune,850.84,28,1.0,cash  ,2024-03-26,23,5.23
5036,2304,Pizza Point ,PUNE,608.32,133,1.2,Card ,2024-03-07,23,45.13
5037,3773,cafe delight,HYDERABAD,701.27,92,4.1,card ,2024-03-30,23,1.06
5038,3078, Burger Town,Chennai,216.15,41,0.3,card ,2024-02-10,35,47.27
5039,3384,Pizza Point ,Chennai ,442.21,55,4.9,card ,2024-03-25,22,34.63
5040,1182,PIZZA POINT,Chennai,703.41,24,1.2,Card ,2024-06-26,61,44.93
5041,4094,Pizza Point, Delhi,680.99,136,3.2, cash ,2024-03-21,37,46.99
5042,3591,Cafe Delight , Delhi,724.73,54,1.5, UPI,2024-01-25,32,7.46
5043,2469,food express,MUMBAI,530.16,77,4.0,Cash ,2024-04-23,59,1.28
5044,4145,spice hub,hyderabad,336.99,75,3.5, cash ,2024-04-09,20,10.13
5045,4081,Cafe Delight , Delhi,485.26,31,5.7,CARD,2024-03-22,49,23.04
5046,4555, Spice Hub,Mumbai,511.76,124,2.7,cash  ,2024-04-16,40,4.4
5047,2479,pizza point,Mumbai ,560.44,88,5.2,cash,2024-06-06,62,27.4
5048,2589,burger town,HYDERABAD,258.03,48,3.5,Cash ,2024-05-23,58,17.11
5049,2587,SPICE HUB,PUNE,433.53,6,5.5,CARD,2024-02-26,30,21.83
5050,1659, Burger Town,hyderabad,477.83,4,1.8,Card,2024-04-17,46,56.42
5051,1159, Food Express, Kolkata,-60.56,135,3.3,UPI ,2024-03-18,60,43.46
5052,4953,CAFE DELIGHT, Delhi,708.13,48,2.3,CARD  ,2024-06-03,34,39.49
5053,4085,Cafe Delight ,CHENNAI,541.0,81,0.4,CARD ,2024-03-23,59,39.21
5054,4249,Pizza Point , Chennai,566.33,149,3.4,card,2024-01-07,46,33.32
5055,3459, Pizza Point, Mumbai,371.13,61,4.8,upi ,2024-06-02,62,30.78
5056,4949,pizza point,Chennai ,646.56,74,3.3, UPI,2024-06-16,27,52.93
5057,2011, Spice Hub,Delhi,292.02,22,1.7, upi,2024-02-15,38,4.5
5058,1052, Spice Hub,chennai,331.3,55,1.6,cash  ,2024-04-14,38,17.31
5059,3455,Burger Town,Chennai ,657.08,109,1.4,Card,2024-02-07,51,6.25
5060,3894,food express,Kolkata ,589.29,57,5.9, UPI,2024-05-10,26,0.66
5061,2045,food express,Chennai,180.6,123,2.4, cash ,2024-06-06,37,0.83
5062,2053,Biryani House ,Hyderabad ,894.34,17,1.9,Card ,2024-05-03,62,1.44
5063,3750,burger town,Mumbai,310.38,3,2.5, upi,2024-04-04,45,40.9
5064,3307,BIRYANI HOUSE,delhi,466.85,97,0.7,upi ,2024-06-22,20,6.68
5065,2228, Food Express,Kolkata,936.7,139,1.2, upi,2024-05-05,52,12.14
5066,4130, Burger Town,Hyderabad,-14.95,20,3.1,upi,2024-02-09,35,25.14
5067,2494,Burger Town, Hyderabad,73.43,107,4.8, upi,2024-01-16,25,16.16
5068,3823,Pizza Point,bangalore,610.48,67,5.3, upi,2024-06-18,37,49.0
5069,2489,SPICE HUB,pune,-119.63,79,5.2,UPI ,2024-02-19,57,37.41
5070,2035,Spice Hub , Delhi,-10.87,118,5.7,CASH,2024-01-26,45,20.0
5071,4702,spice hub,mumbai,793.79,71,0.8,Cash ,2024-03-14,45,19.07
5072,2950, Pizza Point,Hyderabad,397.78,144,0.2,card ,2024-06-26,37,41.02
5073,4361,Burger Town ,pune,1049.02,77,0.6,Card ,2024-02-20,53,10.24
5074,1849,Pizza Point, Delhi,241.31,53,3.6,Cash ,2024-01-03,53,16.83
5075,4831,spice hub,Chennai ,420.38,17,3.3,Card ,2024-04-13,53,21.21
5076,1353,BURGER TOWN,BANGALORE,635.16,71,4.0,CASH,2024-01-26,22,27.28
5077,4710,burger town,Chennai,617.88,17,2.2,CARD,2024-03-17,51,11.43
5078,2098,pizza point,Pune,436.28,32,2.3,CASH ,2024-03-01,29,9.43
5079,3920,Pizza Point ,Bangalore ,337.88,80,3.3, UPI,2024-02-15,26,59.4
5080,2739,burger town,Pune,557.84,37,0.5, Cash,2024-05-10,22,54.79
5081,4632,Burger Town, Mumbai,844.22,71,4.8,UPI,2024-05-08,47,31.42
5082,4662,BURGER TOWN,kolkata,690.7,142,5.5,CARD,2024-04-03,33,45.93
5083,2464,Spice Hub,CHENNAI,341.88,48,2.3,card,2024-05-15,49,40.44
5084,1990,food express,KOLKATA,252.06,128,4.4,cash  ,2024-05-27,17,4.51
5085,2264,Biryani House,Bangalore ,326.8,87,3.3,cash ,2024-06-08,22,31.07
5086,4065,pizza point,PUNE,181.56,50,1.4,Cash ,2024-03-15,58,11.04
5087,2884, Pizza Point,chennai,536.85,69,0.4,CARD,2024-04-25,46,35.04
5088,4225,BURGER TOWN, Bangalore,703.45,91,1.5,cash ,2024-01-11,33,3.71
5089,2809,pizza point,pune,482.17,54,3.6, upi,2024-06-02,35,9.77
5090,4167,Cafe Delight ,Kolkata ,929.94,24,0.2,Card,2024-06-17,22,46.9
5091,4797,Biryani House,Chennai ,943.85,101,5.0,CASH ,2024-05-29,37,50.59
5092,3341,spice hub,Pune,576.93,133,5.8,Cash ,2024-01-06,52,54.45
5093,3256,burger town, Mumbai,675.48,90,0.5,UPI ,2024-04-16,49,53.8
5094,4414,Burger Town ,PUNE,274.89,138,1.5,CASH,2024-06-02,61,54.42
5095,2111,BIRYANI HOUSE,kolkata,409.8,120,4.1,cash ,2024-05-27,54,5.68
5096,1817,Pizza Point ,chennai,818.07,41,4.8, UPI,2024-05-20,57,39.57
5097,2799,biryani house,MUMBAI,355.18,20,2.1,upi,2024-01-30,55,42.06
5098,2960,Spice Hub ,PUNE,871.84,107,3.1,upi,2024-05-21,31,16.09
5099,3437,cafe delight, Delhi,778.14,133,5.4,UPI,2024-05-24,29,59.58
5100,3372,CAFE DELIGHT,PUNE,687.91,148,2.3,cash  ,2024-02-02,56,17.15
5101,3987,BURGER TOWN,Delhi ,206.83,82,0.5,upi ,2024-02-27,47,34.49
5102,1888,Burger Town,kolkata,422.0,119,6.0,CARD ,2024-04-30,53,52.34
5103,2855,FOOD EXPRESS,Bangalore ,661.05,3,1.1,CARD ,2024-01-19,54,17.35
5104,2180,Burger Town ,DELHI,253.56,119,0.3,UPI,2024-01-16,41,36.39
5105,1667, Cafe Delight, Pune,452.48,130,2.5, upi,2024-03-07,45,43.2
5106,4722,Burger Town, Pune,688.03,28,0.7, cash ,2024-03-18,56,37.6
5107,1632,Biryani House ,Mumbai,357.96,14,5.9, Cash,2024-05-28,54,24.36
5108,3624,spice hub,pune,288.39,40,2.3,Card,2024-01-16,24,56.69
5109,2642, Cafe Delight,kolkata,49.81,87,5.0,cash,2024-05-06,47,36.74
5110,4730,Food Express ,Hyderabad,403.34,55,1.1,upi ,2024-01-25,22,13.46
5111,1136, Pizza Point,Delhi ,693.3,15,0.8,UPI ,2024-06-17,27,48.37
5112,2946, Cafe Delight,hyderabad,281.77,130,3.9,card ,2024-01-27,38,39.35
5113,2697,BURGER TOWN,Chennai ,504.47,78,5.5, Card,2024-02-27,32,6.57
5114,1427,FOOD EXPRESS,BANGALORE,443.95,15,0.7,cash  ,2024-06-17,36,16.69
5115,2475, Cafe Delight,Bangalore,333.34,148,3.5,CASH ,2024-04-18,27,9.49
5116,3659, Food Express,pune,709.43,149,0.5, CARD ,2024-03-05,37,4.36
5117,4921,BIRYANI HOUSE,Kolkata ,910.57,149,4.9,UPI,2024-04-18,38,13.81
5118,3958, Cafe Delight,BANGALORE,751.08,50,5.5, cash ,2024-05-18,20,16.69
5119,1818,Food Express ,Mumbai,326.02,73,3.8,Cash ,2024-06-06,33,27.99
5120,3188,Food Express, Bangalore,998.09,94,4.1,cash ,2024-01-14,52,58.16
5121,2106,burger town,Mumbai,750.35,149,0.3, cash ,2024-04-08,52,56.6
5122,3224, Burger Town,chennai,385.66,88,0.4, CARD ,2024-05-16,22,45.22
5123,1197, Burger Town, Delhi,306.17,85,1.1,CARD  ,2024-05-15,18,38.79
5124,3671,BURGER TOWN, Chennai,780.26,50,1.6,cash ,2024-04-29,16,56.84
5125,4639, Biryani House,CHENNAI,543.44,31,4.6,cash ,2024-05-11,21,8.55
5126,2995,cafe delight,Pune ,287.31,21,2.6,UPI ,2024-03-21,22,19.82
5127,3738,PIZZA POINT,Delhi ,462.97,101,0.5,cash ,2024-05-17,42,33.2
5128,4492,Cafe Delight,HYDERABAD,398.2,49,5.1,upi,2024-01-07,46,48.84
5129,3448,Burger Town,Bangalore ,293.99,91,6.0,UPI,2024-02-18,23,37.43
5130,4769, Pizza Point, Chennai,753.65,62,2.7,upi,2024-06-02,29,48.53
5131,1470,CAFE DELIGHT,MUMBAI,695.43,149,3.1, CARD ,2024-01-26,30,9.18
5132,3265,Burger Town ,Kolkata,709.64,44,0.5,UPI,2024-02-06,22,11.56
5133,2948, Spice Hub,Chennai ,706.17,79,2.3,CARD  ,2024-06-13,22,44.43
5134,1928,Cafe Delight ,chennai,270.99,78,2.2, upi,2024-04-27,48,20.9
5135,4899, Pizza Point,Kolkata,349.08,145,5.8,Card,2024-05-03,56,26.17
5136,3010, Biryani House, Hyderabad,864.66,70,4.0,UPI,2024-06-07,22,47.5
5137,4800, Biryani House,kolkata,527.0,81,4.7, cash ,2024-01-10,35,4.2
5138,3679, Pizza Point,Bangalore,132.38,77,0.8,CARD,2024-03-27,22,10.08
5139,3998,PIZZA POINT, Hyderabad,554.24,89,2.5, upi,2024-02-18,29,17.75
5140,1905,Biryani House,Chennai,663.7,17,1.1,cash ,2024-06-20,30,53.01
5141,3222, Burger Town,delhi,631.01,92,5.2,card,2024-05-18,33,24.29
5142,1022,BURGER TOWN,Mumbai ,265.53,9,0.9,CASH ,2024-05-07,25,15.13
5143,4796,Food Express,hyderabad,971.68,15,2.6,card,2024-03-26,50,40.71
5144,4988,Pizza Point, Hyderabad,124.85,15,0.3,Card ,2024-01-20,42,1.82
5145,1234,Pizza Point , Delhi,527.72,12,3.8,CARD ,2024-06-26,58,46.51
5146,4084,Cafe Delight ,kolkata,934.14,126,2.9,Card,2024-05-09,16,41.87
5147,2124,Food Express, Delhi,647.91,128,3.0,UPI,2024-06-26,43,3.3
5148,1928,pizza point,kolkata,709.05,29,0.6, CARD ,2024-06-08,49,29.88
5149,4607,Spice Hub,KOLKATA,236.71,102,3.1,cash ,2024-03-28,63,24.25
5150,4947,SPICE HUB,delhi,586.76,18,3.4,Cash ,2024-02-24,18,9.49
5151,1522,Spice Hub ,bangalore,490.85,61,5.8,CARD ,2024-03-05,64,9.24
5152,2808,BURGER TOWN,kolkata,217.49,23,0.2,cash,2024-02-16,18,9.61
5153,4523,BURGER TOWN,kolkata,716.27,18,5.5,upi ,2024-05-27,26,35.98
5154,1430,PIZZA POINT,KOLKATA,295.13,15,2.9,UPI,2024-04-25,19,10.27
5155,1792,FOOD EXPRESS,Delhi ,324.77,35,1.3,upi,2024-06-13,45,3.58
5156,2629,Burger Town ,chennai,608.14,71,4.0,upi,2024-01-14,54,57.45
5157,2736,Burger Town ,Pune,464.19,54,3.1,Cash ,2024-02-28,47,2.35
5158,1532,Pizza Point,hyderabad,542.32,67,1.4,UPI,2024-05-25,31,39.83
5159,4923,PIZZA POINT,mumbai,448.88,46,3.8,card,2024-04-28,32,56.16
5160,4026, Pizza Point,HYDERABAD,853.27,81,2.8,CASH ,2024-05-06,26,2.28
5161,2746,Biryani House ,Bangalore,268.74,18,4.1,CASH,2024-02-21,51,57.94
5162,2675,Food Express,Delhi ,383.8,20,4.1,CARD ,2024-02-29,47,30.14
5163,2316,Biryani House ,DELHI,620.29,19,2.8,cash  ,2024-05-11,50,47.11
5164,3857, Burger Town,BANGALORE,253.02,54,2.3,cash  ,2024-01-01,42,37.51
5165,1912,burger town,MUMBAI,241.94,58,0.4,cash  ,2024-01-08,63,37.01
5166,2124,food express,Pune ,534.44,95,3.0,Cash,2024-03-05,49,47.33
5167,2525,biryani house,PUNE,716.84,11,1.5,Cash ,2024-01-24,20,3.93
5168,2327,Cafe Delight ,Mumbai,749.47,147,0.3,upi,2024-03-06,40,23.54
5169,3918, Cafe Delight,MUMBAI,522.93,29,2.0,UPI,2024-06-19,43,58.17
5170,3587, Food Express,MUMBAI,331.97,39,0.5,card,2024-02-19,33,3.28
5171,2023,Pizza Point,Delhi ,568.92,24,3.5,Card,2024-02-12,18,15.77
5172,2576,pizza point, Bangalore,641.53,74,3.0,Card,2024-06-16,43,40.33
5173,2378, Biryani House,HYDERABAD,565.47,101,4.8, Card,2024-06-26,17,6.03
5174,4374, Burger Town,Kolkata,808.54,74,1.6,Card ,2024-04-16,49,32.2
5175,2519,Biryani House ,Delhi ,246.46,125,2.2,CARD ,2024-06-24,37,42.8
5176,2681,SPICE HUB,Hyderabad,325.76,93,4.1,card ,2024-06-14,37,45.45
5177,4839,Burger Town , Bangalore,773.84,38,6.0, cash ,2024-06-05,45,33.67
5178,2997,BURGER TOWN,Bangalore,131.75,100,5.4, upi,2024-03-20,49,30.04
5179,1226,Food Express,Chennai ,365.15,44,3.1,cash,2024-06-11,63,42.83
5180,2259,BIRYANI HOUSE,Bangalore,317.11,113,4.1, cash ,2024-03-18,16,8.7
5181,1872,pizza point, Bangalore,108.95,15,3.2,CARD  ,2024-02-01,44,40.83
5182,1891, Biryani House,bangalore,453.21,81,2.6,card ,2024-01-03,34,55.15
5183,2478, Food Express,Chennai ,686.57,120,3.6,upi,2024-03-08,34,40.97
5184,2036,Food Express ,Chennai,539.08,54,2.3,UPI,2024-02-04,56,2.79
5185,3257,PIZZA POINT, Mumbai,699.9,97,1.7,cash  ,2024-02-22,56,30.36
5186,3788,Cafe Delight,DELHI,797.99,114,4.2,card,2024-02-06,44,43.58
5187,1396,Cafe Delight,bangalore,403.59,60,5.2,Cash,2024-01-04,58,2.59
5188,2123,burger town,BANGALORE,1161.71,89,1.7,UPI,2024-01-09,48,45.73
5189,3078,Pizza Point ,Delhi ,413.65,5,4.2,CARD,2024-06-27,32,16.9
5190,3945,Food Express ,Delhi ,446.87,118,2.6, cash ,2024-06-23,53,35.33
5191,4599,Cafe Delight ,pune,323.09,18,1.8,cash ,2024-05-21,16,57.98
5192,1648, Biryani House,Hyderabad,636.35,132,3.7,cash ,2024-04-09,56,59.7
5193,1328, Burger Town,Kolkata,427.37,25,5.6,UPI,2024-04-03,48,38.06
5194,4237,Spice Hub ,delhi,480.28,100,2.1, Cash,2024-05-19,51,29.49
5195,2482,biryani house, Bangalore,448.7,12,4.6,Card,2024-04-06,37,10.66
5196,4893,Biryani House,Bangalore ,443.02,67,1.9,cash,2024-02-14,33,12.5
5197,1951,Pizza Point ,bangalore,539.57,24,4.8,Cash ,2024-06-27,32,25.75
5198,3005,BIRYANI HOUSE,Kolkata ,387.44,54,4.6,Card,2024-06-26,47,42.14
5199,3016,spice hub,chennai,399.18,113,4.6, CARD ,2024-02-18,35,46.16
5200,4171,Spice Hub ,delhi,768.21,82,6.0,upi,2024-02-27,38,13.31
5201,3668,Burger Town, Mumbai,426.62,135,0.8, CARD ,2024-03-07,43,32.13
5202,2878,Food Express , Hyderabad,595.89,55,2.3,card,2024-05-23,61,35.5
5203,2196,Biryani House,Hyderabad ,277.63,25,3.8,UPI,2024-05-04,41,53.58
5204,2772,burger town, Kolkata,388.83,108,3.5, CARD ,2024-05-14,22,52.59
5205,1161, Spice Hub,chennai,191.86,93,4.7,CARD,2024-01-18,56,49.04
5206,4976,pizza point,pune,963.61,121,0.3, Card,2024-06-06,35,31.0
5207,2751,BURGER TOWN,CHENNAI,843.86,140,4.2,CARD ,2024-02-28,56,3.9
5208,1775,Food Express ,mumbai,648.86,122,4.4,UPI,2024-03-17,62,20.07
5209,4334, Spice Hub, Chennai,1037.78,95,0.4,UPI ,2024-02-12,26,37.3
5210,2827,SPICE HUB,Delhi ,692.57,64,3.2, Card,2024-01-24,22,38.26
5211,3321,Cafe Delight,Bangalore,457.01,84,1.5,cash ,2024-01-17,53,50.94
5212,4074,BURGER TOWN,Pune,593.13,9,4.8,CASH ,2024-03-13,42,22.76
5213,2051, Biryani House,Kolkata ,840.2,102,0.3,Card,2024-04-22,24,56.2
5214,3373,Burger Town,pune,279.92,76,0.9,Cash ,2024-06-14,19,9.79
5215,1939,Burger Town ,Chennai,206.8,140,0.6,upi ,2024-03-13,64,2.99
5216,4220, Biryani House,Pune ,601.52,59,0.4,UPI ,2024-04-11,53,10.6
5217,1539,Food Express,pune,353.29,32,3.6,upi,2024-04-29,44,27.74
5218,3535,biryani house,PUNE,-64.98,5,5.2,card,2024-03-21,64,49.37
5219,1821,burger town,MUMBAI,189.27,16,3.1,card,2024-05-04,41,9.23
5220,2461, Pizza Point,kolkata,422.14,79,1.3,CARD,2024-02-26,40,32.89
5221,2088, Food Express,Bangalore,512.05,85,2.1,UPI,2024-02-13,29,46.6
5222,1355,Burger Town , Hyderabad,519.49,140,2.2, CARD ,2024-06-28,52,2.09
5223,4604,CAFE DELIGHT,kolkata,1001.3,81,2.7,UPI ,2024-03-22,43,2.49
5224,4323,cafe delight,chennai,448.09,40,2.5, CARD ,2024-01-22,23,29.44
5225,1234, Cafe Delight, Bangalore,569.53,144,4.0,CARD ,2024-06-09,57,10.96
5226,3274,pizza point,mumbai,93.53,42,2.0,cash  ,2024-03-05,26,27.03
5227,2548,spice hub,PUNE,492.22,142,4.0,cash,2024-01-28,50,2.64
5228,4384,Biryani House,Kolkata ,583.55,144,3.3,UPI,2024-03-26,46,58.61
5229,3096,Biryani House ,Chennai ,156.19,131,0.3, CARD ,2024-04-17,49,39.25
5230,1117,Burger Town ,mumbai,266.5,70,5.5,Card,2024-01-18,61,41.2
5231,3101,Pizza Point ,bangalore,622.29,51,1.1,UPI,2024-04-26,51,30.58
5232,2673, Biryani House,HYDERABAD,363.42,20,2.7, Cash,2024-02-18,32,49.49
5233,3612,Biryani House ,Delhi ,474.36,66,5.7,CARD ,2024-01-23,64,50.0
5234,2067,Spice Hub, Hyderabad,635.19,98,1.5,upi,2024-02-15,36,9.55
5235,4886, Pizza Point,CHENNAI,1009.22,30,0.1,UPI,2024-03-12,41,46.1
5236,3100,PIZZA POINT,Kolkata,444.55,27,2.9,CASH,2024-02-27,56,34.0
5237,4657,Biryani House , Chennai,942.3,32,1.3,CARD  ,2024-02-08,43,45.74
5238,1557, Burger Town,PUNE,10.31,104,3.5,UPI,2024-01-30,37,55.12
5239,4596,burger town,PUNE,537.09,119,4.9,CASH,2024-05-28,56,20.11
5240,4748, Cafe Delight,MUMBAI,416.48,108,3.1,CARD ,2024-04-27,18,34.25
5241,4173, Biryani House,Mumbai ,366.89,76,3.9, Card,2024-05-26,43,47.25
5242,2815,food express, Mumbai,664.52,71,4.0,CARD ,2024-02-09,51,59.21
5243,4841,Food Express ,chennai,446.34,10,4.9,cash,2024-03-05,17,36.75
5244,3005, Spice Hub,CHENNAI,-6.24,125,4.1, Cash,2024-05-01,61,43.27
5245,4920,Food Express,Bangalore,102.91,99,5.9,upi,2024-06-27,35,50.78
5246,3915,burger town,HYDERABAD,680.51,103,2.7, CARD ,2024-06-28,55,45.08
5247,1397,Pizza Point ,MUMBAI,90.69,3,0.3,Cash,2024-04-12,51,56.54
5248,4209,Pizza Point,Pune,687.21,97,2.4,UPI,2024-01-30,23,13.78
5249,1674,food express,CHENNAI,531.19,9,5.0, upi,2024-04-28,54,54.47
5250,4992, Biryani House,Mumbai ,457.43,64,0.8, UPI,2024-03-11,40,12.43
5251,1386,Cafe Delight,Kolkata ,479.63,113,4.4,UPI,2024-01-13,30,33.91
5252,3158,Pizza Point,Pune ,628.69,89,3.2,UPI,2024-02-28,45,31.37
5253,3661,Spice Hub ,Bangalore ,205.63,89,5.4,UPI,2024-03-24,62,49.88
5254,3064, Pizza Point, Bangalore,510.57,125,4.4,Card ,2024-06-11,49,23.91
5255,4851,biryani house,Pune,215.12,10,4.0, Card,2024-02-22,19,8.59
5256,4253,pizza point,Mumbai ,540.91,66,5.3,card,2024-01-10,37,42.41
5257,1883,Cafe Delight,Hyderabad ,661.62,138,5.4,UPI,2024-01-11,40,36.4
