emp_id,age,salary,department,experience_years,last_promotion_year,performance_score,work_hours_per_week,remote_work_ratio,job_satisfaction,left_company,joining_date,bonus,manager_rating,training_hours,city,loan_default_history
E05146,87,"80,407",Sales,ten,2024,,40,66,5.0,No,30-03-2016,,2,27,,Yes
E05147,,-31537,IT,24,2022,,120,42,1.0,No,,,2,172,Mumbai,No
E05148,,142174,IT,ten,2019,3.0,50,63,,No,,2000.0,2,10,Bangalore,No
E05149,,-34777,Human Resource,ten,2021,,35,69,,No,2022/01/01,5000.0,5,129,Delhi,No
E05150,-7,"57,250",Information Technology,ten,2016,,40,92,4.0,No,2022/11/04,,4,90,,Yes
E05151,2,9999999,FIN,ten,2015,5.0,50,17,9.0,No,,,1,145,Chennai,No
E05152,7,156845,Operations,,2024,4.0,35,38,8.0,No,,,4,54,Delhi,No
E05153,,9999999,Human Resource,55,2023,,50,47,,No,23-09-2023,0.0,3,69,Chennai,No
E05154,thirty,"77,760",Operations,,2023,4.0,40,61,3.0,No,2022/09/09,8000.0,1,81,Pune,No
E05155,,63k,,53,2015,5.0,40,93,6.0,No,32/01/2020,0.0,2,62,Kolkata,No
E05156,thirty,9999999,Sales,39,2011,,50,20,7.0,No,16-10-2025,8000.0,2,24,Kolkata,No
E05157,29,"30,051",,ten,2011,2.0,40,51,2.0,No,2015/09/11,,2,21,Chennai,No
E05158,thirty,-5304,,27,2018,1.0,50,29,,No,32/01/2020,8000.0,2,162,Chennai,No
E05159,,-8771,Human Resource,20,2011,,120,77,10.0,No,24-10-2015,,1,157,Kolkata,Yes
E05160,96,"85,489",it,,2018,1.0,10,90,10.0,No,2023/07/07,,4,51,Kolkata,Yes
E05161,33,-39554,Sales,,2017,3.0,10,100,,No,December 25 2017,0.0,2,88,Kolkata,Yes
E05162,5,-49598,Sales,,2019,,40,98,,No,January 07 2020,2000.0,1,32,Mumbai,Yes
E05163,thirty,-7369,Human Resource,,2020,3.0,50,91,,No,,5000.0,5,154,Bangalore,No
E05164,107,81k,Operations,54,2022,3.0,35,26,5.0,No,32/01/2020,,5,192,Kolkata,No
E05165,46,9999999,Sales,,2013,,45,41,7.0,No,2021/01/15,,5,138,Bangalore,No
E05166,thirty,153949,IT,49,2023,4.0,35,23,,No,2018/09/15,,1,183,Chennai,No
E05167,,₹49909,Finance,ten,2017,5.0,120,25,10.0,No,32/01/2020,,5,17,Bangalore,No
E05168,,67k,IT,16,2012,2.0,45,43,1.0,Yes,June 22 2022,,2,60,Bangalore,Yes
E05169,119,₹29224,Human Resource,,2013,5.0,120,10,,No,,,3,109,Pune,Yes
E05170,86,71k,it,55,2013,,60,45,,No,,8000.0,1,140,Mumbai,No
E05171,thirty,"77,909",FIN,ten,2020,3.0,50,9,,No,2023/07/13,,4,161,Mumbai,Yes
E05172,thirty,9999999,Human Resource,4,2022,5.0,60,70,,No,32/01/2020,,4,105,Delhi,Yes
E05173,-2,90k,IT,,2023,,50,58,,No,,,4,7,Kolkata,Yes
E05174,,68k,,53,2010,5.0,35,87,5.0,Yes,March 06 2022,,4,159,Delhi,Yes
E05175,,44k,,ten,2019,3.0,45,87,3.0,No,April 25 2020,8000.0,4,144,Delhi,Yes
E05176,,42k,FIN,59,2019,3.0,35,66,9.0,No,18-05-2024,,1,158,Chennai,No
E05177,thirty,9999999,Operations,49,2021,4.0,10,75,,No,2021/03/20,0.0,5,183,Kolkata,No
E05178,-4,9999999,Operations,55,2013,4.0,35,61,,No,32/01/2020,,2,131,Chennai,No
E05179,5,9999999,IT,ten,2012,5.0,40,49,9.0,Yes,,,2,34,Bangalore,No
E05180,,55235,,6,2014,2.0,60,82,2.0,No,32/01/2020,2000.0,3,171,Chennai,No
E05181,26,₹104167,Information Technology,59,2020,2.0,50,97,3.0,No,August 23 2019,0.0,4,199,Chennai,Yes
E05182,thirty,9999999,Information Technology,21,2015,2.0,40,66,10.0,No,2018/02/03,1000.0,5,53,Chennai,Yes
E05183,,₹110869,Human Resource,,2019,3.0,40,53,,No,2017/09/07,,3,149,Delhi,Yes
E05184,thirty,9999999,Information Technology,,2023,4.0,45,20,5.0,No,2019/12/19,8000.0,1,69,Mumbai,Yes
E05185,19,66k,,10,2010,,120,25,,No,March 30 2024,8000.0,4,108,Bangalore,No
E05186,23,-29746,Information Technology,,2011,,120,69,,No,04-07-2016,5000.0,1,10,,Yes
E05187,,-35769,Information Technology,ten,2012,4.0,40,20,7.0,No,,,1,41,Delhi,Yes
E05188,-6,"68,857",HR,34,2013,1.0,45,84,3.0,No,2023/12/08,0.0,3,24,Bangalore,No
E05189,105,-8772,IT,59,2020,1.0,120,68,2.0,No,27-05-2021,5000.0,2,181,Pune,Yes
E05190,90,"81,889",Finance,50,2017,2.0,60,10,6.0,No,32/01/2020,,1,159,Pune,Yes
E05191,1,82k,Finance,,2024,1.0,60,92,,No,17-02-2022,,3,121,Pune,Yes
E05192,-6,"40,189",Finance,,2013,,40,45,,No,,,4,5,,Yes
E05193,,56k,it,47,2011,,40,42,10.0,No,,5000.0,5,92,Kolkata,Yes
E05194,thirty,9999999,Operations,ten,2023,,10,67,8.0,No,November 30 2025,,1,48,Chennai,Yes
E05195,-6,9999999,it,,2010,,45,47,,Yes,2021/07/24,1000.0,3,98,Kolkata,No
E05196,102,₹111939,HR,ten,2014,3.0,10,52,7.0,No,15-08-2020,,3,16,Chennai,Yes
E05197,thirty,-7321,IT,ten,2014,,50,69,,No,,8000.0,5,118,Bangalore,Yes
E05198,36,-41242,,21,2013,,35,71,6.0,No,,,3,6,Delhi,Yes
E05199,54,49855,Human Resource,36,2023,,45,76,9.0,No,September 22 2025,,4,108,Kolkata,Yes
E05200,99,₹37269,IT,,2017,1.0,60,85,1.0,No,2017/12/29,,2,8,Mumbai,No
E05201,thirty,9999999,FIN,57,2014,,120,85,7.0,No,2018/01/30,8000.0,3,1,Bangalore,Yes
E05202,,-20947,Operations,43,2020,1.0,35,31,2.0,No,32/01/2020,,3,35,Bangalore,Yes
E05203,53,9999999,HR,57,2016,1.0,40,64,3.0,No,18-03-2026,,3,146,Bangalore,Yes
E05204,,-19507,HR,,2022,,60,66,5.0,No,32/01/2020,,3,180,Kolkata,Yes
E05205,thirty,-24296,Information Technology,42,2014,5.0,120,95,,No,September 04 2017,1000.0,5,3,Kolkata,Yes
E05206,89,85k,it,,2014,2.0,10,63,,No,04-05-2016,1000.0,2,176,Delhi,No
E05207,,21k,Human Resource,12,2013,1.0,120,22,6.0,No,26-11-2015,,4,74,Pune,Yes
E05208,thirty,₹63140,Information Technology,,2013,5.0,120,62,10.0,No,32/01/2020,5000.0,5,77,Bangalore,Yes
E05209,31,"26,631",IT,,2024,1.0,45,93,6.0,No,2015/09/28,8000.0,3,191,Bangalore,Yes
E05210,43,9999999,Finance,,2021,5.0,120,46,,No,32/01/2020,5000.0,2,74,Delhi,No
E05211,,"25,392",it,ten,2011,5.0,50,90,,No,32/01/2020,,4,71,Mumbai,Yes
E05212,44,"85,615",Sales,47,2023,,50,42,7.0,No,July 29 2022,8000.0,3,133,Pune,No
E05213,,53k,Information Technology,21,2016,,60,45,8.0,No,2018/11/07,,5,90,Pune,Yes
E05214,90,"41,551",Sales,ten,2013,5.0,35,92,,No,11-03-2025,1000.0,4,139,,Yes
E05215,8,59468,HR,35,2024,,10,1,4.0,No,,5000.0,5,47,,Yes
E05216,-7,9999999,it,11,2016,,60,49,,No,2019/11/19,2000.0,2,60,,Yes
E05217,-5,-25602,Operations,48,2024,5.0,50,42,8.0,No,December 18 2021,,2,64,,Yes
E05218,25,"64,556",Operations,60,2018,3.0,120,84,3.0,No,2019/02/02,0.0,3,35,Pune,No
E05219,81,₹49975,Information Technology,9,2024,3.0,120,37,4.0,No,11-12-2022,,5,113,Bangalore,No
E05220,thirty,-21030,,49,2019,5.0,50,37,5.0,No,32/01/2020,,2,200,Bangalore,Yes
E05221,thirty,"47,118",Information Technology,,2019,4.0,35,31,9.0,No,,,1,116,Kolkata,No
E05222,0,9999999,Human Resource,32,2013,5.0,120,91,,No,June 30 2020,8000.0,1,107,Chennai,No
E05223,31,-6693,Human Resource,,2011,,10,91,,No,2019/05/06,,5,167,Chennai,Yes
E05224,31,64751,FIN,ten,2017,2.0,10,14,,No,15-12-2019,,2,110,Bangalore,Yes
E05225,93,54070,it,33,2010,1.0,120,70,,No,32/01/2020,,5,169,Delhi,No
E05226,-10,29k,Information Technology,ten,2019,1.0,50,94,6.0,No,2018/11/22,,5,22,Delhi,Yes
E05227,thirty,-4935,FIN,16,2013,,10,24,4.0,No,April 22 2022,,5,66,,No
E05228,39,25k,,,2012,,50,89,,No,,1000.0,4,119,Delhi,No
E05229,116,-25147,,ten,2012,,50,50,,No,2019/02/08,8000.0,1,49,Mumbai,Yes
E05230,thirty,10357,Operations,41,2017,1.0,35,95,10.0,No,2018/02/15,,5,196,Chennai,Yes
E05231,thirty,20017,Sales,55,2021,,10,78,6.0,No,,0.0,5,153,,Yes
E05232,,₹92987,it,,2011,3.0,40,21,,No,2019/01/17,8000.0,3,52,Delhi,No
E05233,,122031,Information Technology,,2011,1.0,35,10,,No,28-04-2024,,5,80,Mumbai,Yes
E05234,49,₹106755,Human Resource,30,2018,5.0,45,98,6.0,No,April 17 2025,,5,122,Delhi,Yes
E05235,,"41,117",Information Technology,,2019,4.0,45,12,3.0,No,,2000.0,3,95,,No
E05236,,38482,Operations,ten,2016,3.0,50,74,,No,November 08 2024,,4,125,Bangalore,No
E05237,111,₹73930,,20,2023,5.0,45,85,,No,May 13 2025,2000.0,4,115,Chennai,Yes
E05238,89,9999999,,ten,2022,,40,23,3.0,No,2019/11/28,8000.0,4,31,Chennai,Yes
E05239,,₹32302,Operations,,2021,,10,36,1.0,No,32/01/2020,,2,28,Chennai,No
E05240,,-3012,Human Resource,,2010,4.0,45,29,2.0,No,22-08-2015,,3,57,Kolkata,No
E05241,117,186237,it,ten,2010,2.0,60,93,,No,31-08-2023,,1,92,Pune,Yes
E05242,2,"44,330",,50,2022,5.0,40,56,,No,2021/01/22,,3,183,Kolkata,No
E05243,,9999999,Finance,54,2019,1.0,45,34,10.0,No,2022/11/04,,5,136,Chennai,Yes
E05244,thirty,9999999,Finance,60,2016,4.0,50,83,9.0,No,September 10 2022,,3,57,Pune,No
E05245,114,₹29896,it,8,2019,3.0,45,46,,No,May 31 2017,2000.0,3,188,Pune,No
E05246,56,-3074,Information Technology,,2012,5.0,10,67,,No,2018/05/01,8000.0,2,175,Pune,No
E05247,thirty,11989,Sales,ten,2017,1.0,50,70,10.0,No,22-11-2023,,3,124,Kolkata,No
E05248,thirty,46252,HR,55,2011,,50,9,,No,,2000.0,5,30,Chennai,Yes
E05249,3,197029,Sales,5,2014,,45,18,1.0,No,March 25 2025,,4,104,Mumbai,Yes
E05250,thirty,9999999,HR,44,2013,,120,17,8.0,No,,2000.0,5,104,Kolkata,No
E05251,,179378,,53,2013,2.0,120,44,3.0,No,,1000.0,4,198,Pune,Yes
E05252,-1,-31934,HR,37,2010,3.0,10,81,,No,2025/07/07,1000.0,3,125,Kolkata,No
E05253,92,9999999,Operations,,2015,4.0,45,41,,No,May 25 2025,,5,182,Chennai,Yes
E05254,1,₹90924,Information Technology,13,2010,3.0,10,51,8.0,No,02-07-2021,,1,8,Bangalore,Yes
E05255,107,₹119316,Finance,18,2016,3.0,40,46,1.0,No,07-07-2018,,2,112,Delhi,No
E05256,,₹146716,Finance,4,2010,,40,43,10.0,No,32/01/2020,,3,48,Pune,No
E05257,113,9999999,Human Resource,43,2012,1.0,40,46,8.0,No,22-08-2016,,1,58,Chennai,Yes
E05258,27,₹55084,Human Resource,,2023,2.0,40,9,6.0,No,September 16 2021,1000.0,3,41,Pune,Yes
E05259,,-24263,FIN,,2011,,10,64,3.0,No,,,2,53,,Yes
E05260,thirty,36k,Human Resource,9,2012,,120,76,3.0,Yes,September 21 2018,5000.0,4,152,Delhi,No
E05261,23,40k,,,2024,,60,30,9.0,No,September 14 2019,,1,117,Kolkata,Yes
E05262,0,"24,776",Human Resource,,2012,,10,29,9.0,No,05-12-2025,1000.0,3,23,,No
E05263,-3,-25936,Information Technology,,2014,4.0,60,22,1.0,No,32/01/2020,8000.0,2,5,Delhi,No
E05264,59,80k,Operations,ten,2013,4.0,10,30,5.0,No,,,3,15,Kolkata,No
E05265,23,"80,665",Operations,16,2020,3.0,50,1,7.0,No,November 06 2022,,5,27,Pune,Yes
E05266,21,"55,553",it,,2018,,10,3,,No,18-02-2018,,2,145,,Yes
E05267,102,9999999,,56,2012,,45,6,5.0,No,32/01/2020,2000.0,2,0,Chennai,Yes
E05268,thirty,64k,Information Technology,,2024,,10,84,1.0,No,32/01/2020,,2,137,Kolkata,No
E05269,,32k,FIN,42,2016,3.0,120,40,10.0,No,January 27 2016,,3,62,,No
E05270,thirty,39593,Human Resource,ten,2019,1.0,40,69,,No,August 16 2022,1000.0,4,79,Pune,Yes
E05271,thirty,₹84553,IT,,2023,5.0,120,38,3.0,No,32/01/2020,0.0,2,1,Kolkata,Yes
E05272,3,165492,Sales,50,2023,5.0,35,72,3.0,Yes,32/01/2020,2000.0,5,193,Chennai,No
E05273,thirty,83k,,ten,2011,2.0,120,49,,No,32/01/2020,,3,195,,No
E05274,,9999999,HR,,2022,2.0,60,65,,No,,,1,119,Delhi,No
E05275,31,25k,Operations,53,2017,,10,1,3.0,No,18-12-2020,5000.0,5,145,,No
E05276,,9999999,FIN,,2017,,10,53,3.0,No,08-01-2025,,2,0,,No
E05277,thirty,₹87094,Human Resource,26,2011,4.0,60,93,,No,,0.0,5,124,Pune,Yes
E05278,,₹143683,Sales,,2013,,50,65,2.0,No,August 15 2017,8000.0,1,94,Chennai,Yes
E05279,thirty,"54,062",Information Technology,ten,2016,3.0,45,60,,No,,8000.0,2,174,,No
E05280,30,-9318,Human Resource,ten,2024,3.0,120,62,8.0,No,,,3,40,Chennai,No
E05281,36,₹39395,,13,2023,3.0,50,88,4.0,No,February 07 2017,,4,41,Pune,No
E05282,,63774,,53,2014,4.0,45,8,2.0,No,32/01/2020,2000.0,5,182,,Yes
E05283,7,39778,FIN,,2013,4.0,10,96,,No,2025/01/02,,1,189,Chennai,Yes
E05284,86,"76,124",Sales,18,2010,2.0,10,0,8.0,No,14-04-2023,,2,194,Pune,No
E05285,22,"62,022",HR,8,2014,5.0,35,67,,No,2022/12/29,,3,108,Mumbai,Yes
E05286,-3,69524,IT,ten,2011,3.0,40,81,,Yes,21-11-2015,,1,65,Delhi,Yes
E05287,-6,-2529,it,21,2015,1.0,50,78,5.0,No,32/01/2020,2000.0,3,168,Pune,No
E05288,,₹107629,Information Technology,,2019,2.0,50,20,1.0,No,2017/09/26,,2,184,Mumbai,No
E05289,41,34k,,44,2014,,50,98,4.0,No,October 28 2015,1000.0,2,70,,Yes
E05290,112,9999999,Operations,46,2010,4.0,10,36,3.0,No,25-06-2025,,4,7,Mumbai,Yes
E05291,59,27k,Human Resource,,2018,,10,16,6.0,No,August 03 2020,5000.0,2,77,Pune,No
E05292,115,9999999,FIN,48,2015,1.0,60,15,3.0,No,2021/07/07,,2,42,Bangalore,Yes
E05293,21,38k,Finance,,2018,2.0,120,15,,No,32/01/2020,,3,165,Kolkata,Yes
E05294,55,131942,Operations,ten,2018,,45,54,8.0,No,2018/09/30,,5,191,Pune,Yes
E05295,103,"29,482",Sales,,2020,3.0,120,32,2.0,No,30-09-2023,,1,172,Bangalore,No
E05296,110,33716,Finance,,2024,,120,55,5.0,No,,2000.0,5,96,Mumbai,Yes
E05297,86,₹141749,IT,,2023,,60,56,,No,July 07 2016,1000.0,2,148,Mumbai,No
E05298,103,45k,it,7,2016,,40,87,10.0,Yes,,,4,27,,No
E05299,thirty,-33408,Sales,44,2024,,60,25,7.0,No,,,1,174,Pune,Yes
E05300,90,9999999,Operations,,2023,4.0,40,18,6.0,No,2026/03/17,2000.0,5,163,,Yes
E05301,46,9999999,IT,,2021,3.0,35,49,,No,,,2,83,Pune,No
E05302,,-48344,IT,ten,2018,5.0,60,22,1.0,No,September 28 2015,8000.0,3,5,Kolkata,Yes
E05303,8,34k,FIN,51,2020,1.0,120,19,1.0,No,32/01/2020,5000.0,3,193,Kolkata,No
E05304,,-40145,Finance,ten,2013,4.0,45,98,,No,,2000.0,5,126,,No
E05305,,-21566,Finance,,2018,,50,49,1.0,No,11-07-2016,5000.0,1,65,Chennai,Yes
E05306,,181928,Operations,6,2018,4.0,60,26,,No,,1000.0,5,58,Delhi,Yes
E05307,41,-21502,FIN,60,2017,4.0,40,27,4.0,Yes,32/01/2020,1000.0,3,120,Kolkata,No
E05308,thirty,-4304,Finance,ten,2010,,40,52,,No,2025/06/04,,1,190,Chennai,Yes
E05309,102,161903,Finance,,2022,,40,27,,No,02-10-2023,8000.0,3,176,Bangalore,Yes
E05310,,"62,118",Information Technology,,2014,4.0,120,19,10.0,No,January 29 2022,,1,109,Mumbai,No
E05311,,₹102843,IT,ten,2017,,35,38,,No,October 06 2017,,5,64,Delhi,Yes
E05312,-9,"72,950",Finance,10,2019,1.0,45,88,2.0,No,2020/12/31,,3,161,,No
E05313,-8,"33,337",Finance,21,2015,1.0,40,22,1.0,No,2017/06/25,2000.0,2,182,,No
E05314,thirty,29k,it,58,2020,4.0,45,98,1.0,No,29-09-2020,,2,104,Delhi,No
E05315,,9999999,it,ten,2015,,10,5,,Yes,05-11-2019,,5,121,Pune,Yes
E05316,,9999999,Information Technology,56,2011,2.0,40,9,8.0,No,2018/05/23,2000.0,2,124,Chennai,Yes
E05317,,-36718,Information Technology,28,2016,1.0,10,96,8.0,No,February 23 2017,,3,154,Delhi,Yes
E05318,-3,9999999,Information Technology,36,2013,1.0,10,62,4.0,No,32/01/2020,,2,144,Kolkata,Yes
E05319,86,₹94307,it,,2021,4.0,40,56,8.0,No,2017/11/01,,2,158,Pune,No
E05320,thirty,9999999,Human Resource,ten,2023,3.0,45,99,3.0,No,,,2,99,,No
E05321,93,143699,HR,30,2017,4.0,50,8,1.0,No,08-05-2019,,5,73,Mumbai,Yes
E05322,35,9999999,Sales,44,2012,3.0,40,58,,No,2022/03/31,5000.0,5,150,Pune,No
E05323,,9999999,Information Technology,ten,2019,3.0,40,74,,No,15-05-2021,,1,97,Delhi,Yes
E05324,25,"51,421",Human Resource,ten,2020,,35,44,7.0,No,32/01/2020,,4,174,,No
E05325,-3,"33,058",Information Technology,15,2024,2.0,120,74,,No,September 26 2022,1000.0,1,91,Bangalore,No
E05326,,₹51716,Information Technology,24,2011,2.0,40,100,,No,24-07-2022,1000.0,3,34,Mumbai,No
E05327,,-17164,,ten,2024,,10,8,1.0,No,04-02-2023,,1,124,Mumbai,Yes
E05328,,"43,546",,,2020,,50,49,7.0,No,,,5,20,Chennai,No
E05329,28,"68,217",Finance,ten,2013,1.0,45,77,10.0,No,2023/06/26,,4,47,Mumbai,Yes
E05330,thirty,-43092,Finance,ten,2019,1.0,40,50,,No,29-11-2019,1000.0,2,133,Delhi,No
E05331,thirty,-28991,,26,2010,,40,15,9.0,No,32/01/2020,,1,55,Chennai,Yes
E05332,88,-39596,it,14,2016,,50,29,4.0,No,2017/02/22,,3,42,,No
E05333,109,₹22757,Information Technology,ten,2010,1.0,50,51,3.0,Yes,2018/01/13,2000.0,2,160,Kolkata,No
E05334,-9,9999999,Finance,19,2022,4.0,50,25,4.0,Yes,September 14 2020,,5,81,,No
E05335,80,9999999,FIN,ten,2024,5.0,50,37,6.0,No,,2000.0,5,84,Delhi,Yes
E05336,0,₹138916,Operations,ten,2016,,10,28,7.0,No,32/01/2020,2000.0,1,67,,Yes
E05337,8,₹76428,HR,ten,2016,,45,75,10.0,No,,2000.0,4,165,Pune,No
E05338,thirty,-32076,Operations,,2012,3.0,50,83,8.0,No,October 07 2018,,5,20,Mumbai,No
E05339,,9999999,HR,,2014,1.0,45,52,10.0,No,,,2,169,Delhi,Yes
E05340,54,"24,257",IT,25,2012,1.0,10,47,8.0,No,,,5,156,Delhi,No
E05341,-2,₹105435,IT,56,2011,4.0,35,73,7.0,No,,2000.0,2,57,,No
E05342,92,₹22751,FIN,,2020,2.0,120,53,5.0,No,June 12 2021,8000.0,2,15,Delhi,Yes
E05343,,46k,it,ten,2018,4.0,120,22,,No,,5000.0,5,94,Delhi,No
E05344,10,₹69013,Operations,58,2023,,60,39,,No,March 24 2018,,2,190,Bangalore,No
E05345,31,45697,Human Resource,,2024,5.0,35,66,,No,11-05-2016,,1,172,Kolkata,Yes
E05346,3,9999999,Human Resource,ten,2016,1.0,10,16,,No,14-10-2022,,5,67,Chennai,Yes
E05347,107,₹58727,Information Technology,,2022,,35,14,,Yes,16-10-2017,,4,143,Chennai,Yes
E05348,,₹119847,,,2010,,60,65,4.0,No,2025/05/27,8000.0,5,13,Kolkata,Yes
E05349,8,33k,Human Resource,ten,2012,4.0,35,7,,No,24-04-2025,0.0,5,144,Kolkata,Yes
E05350,,-30771,,ten,2010,1.0,120,80,3.0,No,March 09 2021,8000.0,5,178,,Yes
E05351,117,"24,679",FIN,16,2020,,45,43,10.0,No,2023/11/30,2000.0,2,175,,Yes
E05352,114,₹103706,it,,2024,4.0,40,42,,No,2025/05/14,,4,17,Kolkata,Yes
E05353,thirty,"81,701",,41,2012,2.0,60,91,,No,32/01/2020,8000.0,1,60,Chennai,Yes
E05354,thirty,9999999,,16,2015,1.0,40,53,,No,32/01/2020,0.0,2,26,Delhi,Yes
E05355,thirty,9999999,IT,ten,2015,5.0,50,95,,No,,,3,64,Pune,Yes
E05356,,78k,FIN,34,2024,,40,57,8.0,No,2024/03/29,,5,14,Chennai,Yes
E05357,thirty,₹61981,,,2016,,120,85,3.0,No,,2000.0,1,137,Mumbai,Yes
E05358,37,-10123,Operations,46,2023,4.0,50,4,,No,May 14 2017,,5,0,Mumbai,No
E05359,60,"39,575",Finance,18,2014,5.0,40,18,1.0,No,,,5,38,Kolkata,No
E05360,3,148546,IT,,2020,,35,3,7.0,No,2018/12/22,,5,3,Mumbai,Yes
E05361,-6,₹140689,IT,51,2018,2.0,35,79,1.0,No,2021/01/07,1000.0,3,115,Mumbai,No
E05362,46,75k,HR,,2024,4.0,35,82,2.0,No,32/01/2020,,1,153,Bangalore,No
E05363,21,9999999,Finance,,2024,3.0,40,45,1.0,No,32/01/2020,8000.0,1,10,,Yes
E05364,119,"57,812",Finance,,2020,2.0,35,71,1.0,Yes,,,1,94,,No
E05365,,₹55903,it,ten,2015,1.0,45,58,,No,32/01/2020,0.0,3,128,Bangalore,Yes
E05366,thirty,"74,023",Information Technology,,2012,,50,70,9.0,Yes,,1000.0,2,29,Mumbai,No
E05367,thirty,₹22850,FIN,ten,2024,2.0,120,9,5.0,No,January 22 2022,,1,99,Pune,Yes
E05368,,"35,096",Information Technology,ten,2014,1.0,45,0,6.0,Yes,20-02-2026,,4,53,Delhi,Yes
E05369,22,9999999,IT,ten,2010,,50,86,8.0,No,May 23 2024,,2,71,,No
E05370,,"50,441",Human Resource,,2019,2.0,10,74,9.0,No,13-11-2022,0.0,4,94,,No
E05371,thirty,20k,Human Resource,,2017,,60,2,5.0,No,32/01/2020,5000.0,1,30,Pune,Yes
E05372,103,"77,920",Sales,39,2017,,45,33,8.0,No,2020/12/25,,2,175,Bangalore,Yes
E05373,87,9999999,IT,,2012,1.0,45,12,3.0,Yes,2020/09/12,,1,156,Bangalore,No
E05374,60,-11840,Finance,ten,2023,,60,21,10.0,No,31-03-2020,,2,91,Chennai,Yes
E05375,49,"59,834",Information Technology,,2013,1.0,35,60,,No,,0.0,5,17,Pune,Yes
E05376,22,41099,Sales,ten,2013,2.0,50,71,9.0,No,August 26 2015,,5,12,Delhi,Yes
E05377,116,-27895,,29,2014,1.0,35,72,10.0,No,10-10-2021,2000.0,5,132,,No
E05378,56,9999999,FIN,ten,2015,,10,46,4.0,No,32/01/2020,,5,25,Bangalore,No
E05379,-5,"54,801",Operations,,2014,2.0,50,73,,No,,,5,21,Mumbai,No
E05380,,-35221,Information Technology,2,2022,,45,100,5.0,No,32/01/2020,,4,172,Mumbai,No
E05381,thirty,"49,764",Human Resource,,2010,2.0,60,34,2.0,No,2015/10/12,,2,138,Bangalore,No
E05382,9,₹25430,FIN,18,2024,4.0,45,26,6.0,No,,,5,89,Chennai,Yes
E05383,thirty,₹49696,IT,,2012,,60,57,9.0,No,,2000.0,3,63,Mumbai,Yes
E05384,thirty,46k,,ten,2010,,120,18,4.0,No,July 18 2022,,5,143,,No
E05385,thirty,31k,IT,ten,2010,4.0,40,67,3.0,No,April 11 2020,,2,114,Kolkata,Yes
E05386,97,"68,721",it,9,2010,1.0,60,92,9.0,No,32/01/2020,5000.0,1,66,Bangalore,Yes
E05387,101,"24,776",Operations,27,2016,4.0,120,51,,No,,2000.0,4,20,Pune,Yes
E05388,28,₹33712,Finance,56,2014,3.0,10,97,4.0,No,03-07-2019,,5,88,,No
E05389,10,-31365,HR,,2019,1.0,60,47,3.0,No,May 29 2016,2000.0,2,42,Bangalore,No
E05390,,"30,561",,56,2016,,10,49,9.0,No,24-12-2022,,1,70,Chennai,No
E05391,9,16939,HR,,2014,4.0,10,68,6.0,No,November 27 2024,1000.0,2,145,Chennai,Yes
E05392,112,154764,FIN,48,2010,,120,84,8.0,No,24-01-2017,8000.0,2,3,Delhi,No
E05393,36,180656,Information Technology,19,2017,,10,96,5.0,No,,0.0,2,75,Pune,Yes
E05394,1,"62,936",Finance,ten,2020,4.0,45,26,,No,2019/11/06,2000.0,2,36,Pune,No
E05395,2,64k,,57,2018,2.0,40,28,6.0,No,2024/07/04,,3,170,Chennai,Yes
E05396,,69k,it,58,2013,,60,89,5.0,No,32/01/2020,1000.0,5,149,Chennai,No
E05397,96,-14999,IT,9,2012,,10,96,,No,2025/08/11,0.0,4,63,Mumbai,Yes
E05398,59,68402,FIN,ten,2018,5.0,50,32,,No,,1000.0,3,92,Pune,No
E05399,37,₹51906,it,ten,2010,,50,71,4.0,No,,0.0,1,0,,No
E05400,,-3914,,ten,2010,5.0,50,25,5.0,No,,,5,186,Pune,Yes
E05401,-9,"89,165",it,ten,2024,3.0,10,40,6.0,Yes,November 02 2020,,5,43,Bangalore,No
E05402,thirty,-8679,Finance,53,2010,,35,32,4.0,No,2023/11/28,8000.0,1,29,Kolkata,No
E05403,107,₹46235,Sales,ten,2022,4.0,60,27,2.0,No,20-09-2018,1000.0,1,91,Pune,No
E05404,114,"90,825",IT,17,2023,4.0,35,43,2.0,No,07-12-2015,8000.0,1,29,Kolkata,No
E05405,,-6878,FIN,,2020,2.0,120,78,10.0,No,32/01/2020,8000.0,5,51,,Yes
E05406,-3,35810,Information Technology,47,2014,,50,6,5.0,No,32/01/2020,,2,198,Delhi,No
E05407,-1,"32,065",FIN,51,2018,1.0,40,39,9.0,Yes,,,5,121,,No
E05408,110,68k,IT,ten,2023,2.0,40,1,2.0,No,32/01/2020,0.0,1,160,Chennai,No
E05409,thirty,9999999,Sales,50,2013,,45,78,,No,June 26 2015,1000.0,1,176,,No
E05410,87,₹51214,Finance,45,2016,,120,15,1.0,No,April 10 2025,8000.0,5,151,Chennai,Yes
E05411,9,-45271,IT,ten,2016,,60,5,2.0,No,32/01/2020,5000.0,2,170,Delhi,No
E05412,thirty,102920,Information Technology,,2010,1.0,50,14,,No,32/01/2020,,3,57,Mumbai,No
E05413,,₹103697,IT,,2024,2.0,60,95,2.0,No,August 31 2024,0.0,2,185,Bangalore,No
E05414,,9999999,FIN,51,2011,4.0,35,31,9.0,No,,1000.0,1,10,Bangalore,Yes
E05415,-4,-21746,Finance,51,2018,2.0,10,33,7.0,No,,1000.0,4,187,Pune,Yes
E05416,87,9999999,Finance,ten,2011,,120,80,6.0,No,32/01/2020,1000.0,1,91,Delhi,Yes
