age,salary,experience,city,education,purchased
36.0,35307.0,23.0,Mumbai,Graduate,0
66.0,39271.0,17.0,,School,1
,48783.0,2.0,Chennai,School,0
47.0,73873.0,1.0,Mumbai,PostGraduate,0
38.0,49289.0,12.0,Mumbai,,1
41.0,,28.0,Chennai,,1
38.0,63095.0,10.0,Chennai,PostGraduate,0
,44617.0,4.0,Kolkata,Graduate,0
68.0,43780.0,23.0,Chennai,PostGraduate,1
67.0,65774.0,29.0,Chennai,PostGraduate,0
68.0,58523.0,29.0,Mumbai,PostGraduate,1
53.0,41540.0,,,Graduate,0
43.0,43815.0,11.0,Mumbai,School,1
50.0,51280.0,1.0,Mumbai,School,0
53.0,54944.0,17.0,Mumbai,School,1
21.0,68660.0,9.0,Mumbai,,1
,,17.0,Delhi,Graduate,0
25.0,,29.0,Delhi,School,0
19.0,38206.0,3.0,,School,0
46.0,54646.0,25.0,Bangalore,,1
40.0,52142.0,20.0,Bangalore,Graduate,1
23.0,37340.0,21.0,,PostGraduate,0
60.0,65793.0,28.0,Chennai,,0
53.0,16281.0,6.0,Mumbai,Graduate,1
63.0,55034.0,23.0,Delhi,,0
38.0,26796.0,20.0,Chennai,School,1
39.0,63210.0,2.0,Mumbai,School,1
26.0,46025.0,4.0,Chennai,Graduate,1
51.0,61216.0,0.0,,PostGraduate,0
43.0,44135.0,6.0,Delhi,School,1
18.0,69886.0,11.0,Chennai,School,1
53.0,22013.0,23.0,Kolkata,Graduate,1
61.0,63192.0,21.0,Chennai,School,1
22.0,40882.0,15.0,,School,1
58.0,,21.0,,PostGraduate,1
39.0,,24.0,,Graduate,0
21.0,29114.0,6.0,Mumbai,School,1
65.0,64961.0,,Delhi,PostGraduate,0
19.0,55906.0,14.0,,PostGraduate,1
33.0,51754.0,5.0,Chennai,School,0
33.0,55778.0,4.0,,School,1
39.0,51878.0,22.0,Bangalore,School,0
60.0,62520.0,15.0,Delhi,Graduate,1
18.0,,,Kolkata,School,1
32.0,62543.0,11.0,Kolkata,,0
41.0,58584.0,9.0,Bangalore,School,1
21.0,47420.0,11.0,,Graduate,1
35.0,77694.0,20.0,Mumbai,Graduate,0
,56774.0,21.0,Delhi,,1
24.0,52925.0,24.0,Bangalore,Graduate,1
67.0,,11.0,,PostGraduate,0
62.0,48428.0,1.0,Chennai,School,0
,68017.0,29.0,Delhi,School,0
69.0,49680.0,6.0,,Graduate,1
27.0,62291.0,4.0,,Graduate,0
18.0,,25.0,Delhi,Graduate,1
19.0,23063.0,,Bangalore,Graduate,1
66.0,56040.0,27.0,Delhi,PostGraduate,1
39.0,44243.0,17.0,Chennai,School,1
49.0,47110.0,27.0,Bangalore,School,0
46.0,14879.0,,,School,0
52.0,75509.0,1.0,Mumbai,School,0
34.0,,7.0,Chennai,Graduate,0
29.0,70019.0,18.0,,Graduate,0
41.0,29111.0,5.0,Chennai,School,1
47.0,51480.0,22.0,Mumbai,PostGraduate,1
61.0,56113.0,21.0,Bangalore,PostGraduate,1
47.0,52010.0,12.0,Chennai,Graduate,0
37.0,53502.0,27.0,Chennai,Graduate,0
59.0,29151.0,6.0,Mumbai,PostGraduate,0
24.0,54755.0,19.0,Delhi,School,1
59.0,37360.0,23.0,Mumbai,PostGraduate,0
67.0,40734.0,28.0,,School,0
55.0,50248.0,27.0,Kolkata,PostGraduate,0
24.0,44721.0,4.0,Bangalore,,0
66.0,45584.0,16.0,Kolkata,Graduate,0
47.0,,26.0,Chennai,,1
29.0,47659.0,3.0,Mumbai,PostGraduate,0
66.0,220235.0,29.0,Kolkata,PostGraduate,1
48.0,,0.0,Chennai,PostGraduate,0
35.0,33328.0,,Bangalore,PostGraduate,0
63.0,52438.0,29.0,Mumbai,PostGraduate,1
60.0,60828.0,5.0,Mumbai,School,1
19.0,54710.0,5.0,Delhi,PostGraduate,0
50.0,50550.0,2.0,Bangalore,PostGraduate,1
28.0,59022.0,9.0,Kolkata,School,0
51.0,,21.0,Bangalore,PostGraduate,0
33.0,50589.0,10.0,Kolkata,PostGraduate,0
52.0,70975.0,,Chennai,Graduate,1
69.0,45589.0,13.0,Mumbai,PostGraduate,1
50.0,59118.0,3.0,Bangalore,Graduate,1
38.0,59493.0,6.0,Chennai,Graduate,1
37.0,38635.0,25.0,Chennai,School,0
25.0,60319.0,9.0,Chennai,PostGraduate,1
68.0,40897.0,,Bangalore,PostGraduate,1
43.0,56436.0,28.0,Bangalore,School,1
50.0,40656.0,,,PostGraduate,1
43.0,,9.0,Bangalore,PostGraduate,0
54.0,51938.0,2.0,Bangalore,School,0
47.0,51679.0,27.0,,Graduate,1
48.0,,21.0,Delhi,School,1
50.0,42040.0,8.0,Bangalore,PostGraduate,1
28.0,32505.0,17.0,Mumbai,Graduate,1
58.0,51224.0,2.0,Kolkata,,0
22.0,66542.0,6.0,Kolkata,Graduate,1
19.0,58749.0,15.0,Mumbai,Graduate,0
30.0,56709.0,,Mumbai,PostGraduate,1
35.0,42337.0,6.0,,Graduate,0
43.0,52797.0,6.0,Kolkata,School,1
42.0,37543.0,24.0,,School,0
61.0,43646.0,4.0,Delhi,School,0
31.0,55356.0,25.0,Delhi,Graduate,1
22.0,,29.0,Chennai,PostGraduate,1
59.0,75943.0,10.0,Kolkata,School,1
69.0,29987.0,6.0,Delhi,,1
19.0,,6.0,Delhi,PostGraduate,0
21.0,37416.0,25.0,Bangalore,School,0
29.0,37268.0,24.0,Bangalore,,1
28.0,44036.0,22.0,Mumbai,Graduate,1
21.0,43409.0,3.0,Bangalore,,1
60.0,40925.0,21.0,Kolkata,,1
26.0,44441.0,11.0,Bangalore,School,1
27.0,51376.0,21.0,Mumbai,PostGraduate,0
44.0,36539.0,1.0,,School,0
23.0,62611.0,27.0,Kolkata,School,1
32.0,71183.0,29.0,Bangalore,School,1
59.0,20829.0,19.0,Bangalore,School,0
48.0,77831.0,7.0,Chennai,School,1
39.0,61588.0,29.0,Bangalore,PostGraduate,1
23.0,53863.0,,Chennai,PostGraduate,0
50.0,41387.0,0.0,Kolkata,Graduate,0
46.0,52499.0,14.0,Mumbai,Graduate,0
,63462.0,7.0,Mumbai,School,1
69.0,,6.0,Delhi,PostGraduate,1
47.0,82879.0,22.0,Chennai,School,0
,,5.0,Delhi,Graduate,1
53.0,46883.0,4.0,Chennai,PostGraduate,1
39.0,255815.0,13.0,Kolkata,School,1
63.0,70153.0,21.0,Bangalore,Graduate,0
37.0,48742.0,,Chennai,School,1
39.0,,0.0,Chennai,Graduate,1
69.0,50807.0,28.0,Chennai,PostGraduate,0
57.0,44220.0,10.0,Delhi,Graduate,0
28.0,64798.0,18.0,Mumbai,,0
64.0,85814.0,4.0,Mumbai,Graduate,0
48.0,63658.0,13.0,Mumbai,PostGraduate,1
68.0,64263.0,14.0,Kolkata,Graduate,0
57.0,68534.0,8.0,Chennai,School,0
30.0,56818.0,4.0,Mumbai,School,1
35.0,44019.0,2.0,Chennai,Graduate,0
39.0,45497.0,28.0,,Graduate,0
34.0,66440.0,20.0,Mumbai,PostGraduate,0
55.0,54334.0,13.0,Mumbai,PostGraduate,1
42.0,35266.0,10.0,Mumbai,Graduate,1
,69637.0,27.0,Chennai,PostGraduate,0
32.0,38388.0,12.0,Bangalore,PostGraduate,0
30.0,33089.0,1.0,Kolkata,PostGraduate,0
43.0,36847.0,15.0,Kolkata,Graduate,1
67.0,,5.0,Chennai,School,0
28.0,64591.0,,Delhi,PostGraduate,0
30.0,53821.0,26.0,Mumbai,PostGraduate,1
50.0,41647.0,13.0,Mumbai,,1
67.0,37881.0,9.0,Bangalore,School,0
54.0,61567.0,6.0,Chennai,PostGraduate,0
55.0,48609.0,26.0,Mumbai,Graduate,1
,55115.0,0.0,Mumbai,School,0
56.0,47896.0,22.0,Chennai,,1
44.0,54492.0,26.0,Delhi,Graduate,1
53.0,55854.0,7.0,Bangalore,,1
,86381.0,1.0,Chennai,Graduate,1
,56037.0,2.0,Mumbai,Graduate,1
32.0,44189.0,11.0,Mumbai,PostGraduate,0
48.0,52634.0,2.0,Delhi,Graduate,0
23.0,35755.0,16.0,Delhi,Graduate,1
42.0,35624.0,29.0,Bangalore,Graduate,0
66.0,68745.0,24.0,Delhi,School,1
69.0,54562.0,7.0,Chennai,PostGraduate,1
35.0,66785.0,18.0,,Graduate,1
39.0,25626.0,20.0,Bangalore,Graduate,1
48.0,35367.0,3.0,,PostGraduate,1
53.0,54473.0,10.0,Kolkata,PostGraduate,1
26.0,37635.0,11.0,,PostGraduate,1
63.0,28640.0,24.0,Chennai,PostGraduate,0
,33816.0,4.0,Delhi,PostGraduate,1
50.0,45183.0,26.0,Mumbai,School,1
,56197.0,27.0,Delhi,School,0
60.0,75727.0,1.0,Bangalore,Graduate,1
18.0,34211.0,29.0,Mumbai,Graduate,0
61.0,34987.0,10.0,Bangalore,Graduate,0
26.0,28236.0,17.0,Bangalore,PostGraduate,1
22.0,58597.0,14.0,Mumbai,PostGraduate,0
32.0,,16.0,Bangalore,,0
67.0,35528.0,20.0,Delhi,Graduate,1
26.0,37538.0,4.0,Kolkata,PostGraduate,0
62.0,48141.0,18.0,Delhi,PostGraduate,1
45.0,48990.0,4.0,Delhi,Graduate,1
30.0,34405.0,,Kolkata,Graduate,0
,52658.0,18.0,Bangalore,PostGraduate,0
62.0,29356.0,11.0,Delhi,School,0
,50735.0,3.0,Chennai,School,1
59.0,47336.0,27.0,Kolkata,School,1
39.0,56017.0,13.0,Bangalore,School,1
56.0,,15.0,Kolkata,School,1
39.0,44440.0,2.0,Bangalore,School,0
54.0,50006.0,5.0,,Graduate,1
69.0,20290.0,22.0,Mumbai,PostGraduate,1
56.0,79576.0,22.0,Kolkata,School,0
37.0,22091.0,1.0,Kolkata,Graduate,0
27.0,48757.0,22.0,Chennai,PostGraduate,0
27.0,11771.0,0.0,Kolkata,School,1
43.0,37615.0,9.0,Delhi,PostGraduate,0
42.0,76032.0,25.0,Bangalore,PostGraduate,0
45.0,67171.0,12.0,Chennai,PostGraduate,1
30.0,64775.0,1.0,Mumbai,Graduate,1
32.0,47109.0,26.0,,School,1
,74764.0,28.0,Delhi,PostGraduate,0
69.0,53860.0,29.0,Bangalore,,0
29.0,60348.0,28.0,Chennai,School,0
36.0,89704.0,17.0,Bangalore,School,0
,66355.0,23.0,Kolkata,Graduate,0
28.0,49018.0,2.0,Mumbai,Graduate,0
55.0,57656.0,4.0,Mumbai,PostGraduate,1
50.0,71062.0,3.0,Chennai,Graduate,0
19.0,,4.0,Chennai,School,0
32.0,61746.0,6.0,Delhi,Graduate,1
53.0,69319.0,14.0,Delhi,School,1
22.0,87952.0,,,School,1
32.0,35978.0,8.0,Bangalore,School,1
60.0,60531.0,13.0,Chennai,Graduate,1
27.0,56894.0,17.0,Chennai,School,0
34.0,44215.0,7.0,Kolkata,Graduate,1
51.0,40289.0,11.0,Bangalore,PostGraduate,1
69.0,,9.0,Chennai,PostGraduate,1
41.0,,21.0,Chennai,PostGraduate,0
27.0,28864.0,23.0,Bangalore,Graduate,1
69.0,41555.0,23.0,Chennai,School,0
47.0,23271.0,8.0,Bangalore,PostGraduate,0
20.0,37312.0,21.0,Delhi,PostGraduate,1
68.0,34212.0,22.0,Bangalore,Graduate,0
54.0,51291.0,1.0,Kolkata,School,0
20.0,,15.0,Mumbai,Graduate,1
57.0,41161.0,11.0,Bangalore,School,1
22.0,62977.0,16.0,,,0
45.0,61269.0,3.0,Kolkata,School,1
61.0,16693.0,16.0,Chennai,Graduate,1
31.0,41721.0,24.0,Kolkata,PostGraduate,1
,44360.0,28.0,,Graduate,0
,55722.0,29.0,Delhi,PostGraduate,0
,58551.0,3.0,Mumbai,,0
54.0,54962.0,0.0,Delhi,School,0
25.0,36575.0,,Mumbai,Graduate,1
29.0,40500.0,26.0,Delhi,Graduate,1
32.0,27451.0,13.0,Mumbai,PostGraduate,0
36.0,50996.0,3.0,Delhi,Graduate,1
65.0,44492.0,2.0,Bangalore,PostGraduate,0
63.0,57990.0,0.0,Mumbai,Graduate,0
45.0,60453.0,18.0,Bangalore,,0
24.0,44993.0,23.0,Chennai,PostGraduate,1
57.0,54231.0,17.0,Kolkata,School,0
,,21.0,Chennai,Graduate,1
47.0,33298.0,11.0,Bangalore,Graduate,1
35.0,37998.0,3.0,,School,1
41.0,,,Mumbai,School,0
23.0,44064.0,13.0,Chennai,Graduate,0
68.0,41097.0,1.0,Chennai,School,1
,,26.0,Bangalore,Graduate,1
20.0,62288.0,23.0,Bangalore,School,1
,57894.0,9.0,Bangalore,School,1
,58306.0,0.0,Kolkata,School,1
64.0,60374.0,25.0,,School,0
23.0,49973.0,26.0,Kolkata,Graduate,1
43.0,49819.0,12.0,Delhi,,1
61.0,62453.0,23.0,Mumbai,Graduate,0
68.0,60009.0,27.0,Kolkata,School,1
55.0,65411.0,1.0,Chennai,PostGraduate,0
28.0,49346.0,29.0,Mumbai,School,1
69.0,,4.0,Chennai,Graduate,1
46.0,53557.0,1.0,,PostGraduate,1
37.0,41326.0,0.0,Kolkata,Graduate,1
27.0,,27.0,Kolkata,School,1
43.0,54317.0,19.0,Delhi,School,0
65.0,50772.0,12.0,Bangalore,PostGraduate,1
44.0,44120.0,17.0,Kolkata,School,0
67.0,65010.0,7.0,Chennai,School,1
31.0,63859.0,0.0,Chennai,PostGraduate,0
,41593.0,8.0,Bangalore,,1
29.0,31574.0,5.0,Bangalore,School,0
69.0,52692.0,18.0,Chennai,School,0
40.0,,7.0,Kolkata,PostGraduate,0
38.0,31073.0,7.0,Bangalore,,1
25.0,57055.0,18.0,Kolkata,PostGraduate,0
56.0,37685.0,23.0,Delhi,School,1
26.0,34746.0,16.0,Chennai,PostGraduate,1
41.0,63968.0,24.0,Chennai,PostGraduate,1
48.0,59755.0,28.0,Chennai,,0
42.0,47716.0,18.0,,Graduate,0
34.0,61842.0,25.0,Chennai,PostGraduate,1
59.0,,25.0,Delhi,Graduate,0
46.0,27706.0,,Chennai,PostGraduate,1
20.0,51264.0,7.0,Delhi,School,0
38.0,71192.0,18.0,,Graduate,0
25.0,57107.0,,Chennai,PostGraduate,0
31.0,10763.0,20.0,Delhi,PostGraduate,1
56.0,33940.0,7.0,Mumbai,Graduate,1
33.0,64937.0,13.0,Delhi,Graduate,1
35.0,41643.0,1.0,Delhi,School,1
48.0,66820.0,20.0,Kolkata,PostGraduate,0
28.0,80692.0,17.0,Mumbai,,1
55.0,46431.0,15.0,Kolkata,PostGraduate,0
37.0,40732.0,27.0,Bangalore,PostGraduate,0
63.0,34908.0,7.0,Mumbai,PostGraduate,1
62.0,61374.0,17.0,Kolkata,PostGraduate,0
21.0,40960.0,6.0,,,1
37.0,43966.0,9.0,Delhi,School,0
48.0,33371.0,18.0,Kolkata,Graduate,1
37.0,43512.0,,Mumbai,Graduate,0
28.0,39399.0,9.0,,,0
67.0,20270.0,15.0,,PostGraduate,0
18.0,37420.0,20.0,Chennai,PostGraduate,0
61.0,61193.0,28.0,Bangalore,Graduate,0
35.0,70235.0,12.0,Mumbai,School,1
56.0,48400.0,4.0,Delhi,School,1
61.0,50505.0,19.0,Delhi,PostGraduate,1
50.0,54290.0,21.0,Bangalore,PostGraduate,0
53.0,79439.0,16.0,,Graduate,0
35.0,34852.0,26.0,Kolkata,Graduate,1
64.0,31068.0,10.0,Chennai,School,1
48.0,49226.0,,,PostGraduate,0
52.0,,0.0,Chennai,School,0
56.0,49499.0,12.0,Chennai,PostGraduate,1
55.0,29532.0,0.0,Delhi,School,1
32.0,63272.0,6.0,Mumbai,PostGraduate,1
64.0,47928.0,5.0,Mumbai,PostGraduate,0
23.0,58316.0,12.0,Delhi,School,0
25.0,73292.0,,Chennai,Graduate,1
57.0,28051.0,13.0,Mumbai,School,1
39.0,24225.0,7.0,Kolkata,Graduate,1
18.0,58483.0,2.0,Delhi,PostGraduate,1
30.0,19483.0,4.0,Kolkata,School,1
41.0,44002.0,15.0,Mumbai,,1
38.0,41431.0,11.0,Bangalore,School,0
62.0,55398.0,7.0,Kolkata,Graduate,0
60.0,40008.0,28.0,Mumbai,School,1
21.0,57379.0,19.0,,Graduate,0
24.0,33995.0,,Mumbai,PostGraduate,0
29.0,,22.0,Delhi,PostGraduate,1
30.0,50289.0,3.0,Delhi,Graduate,1
61.0,51579.0,24.0,,Graduate,1
33.0,54428.0,16.0,Chennai,School,1
23.0,72194.0,22.0,Mumbai,,1
31.0,69209.0,25.0,Kolkata,Graduate,0
68.0,56774.0,24.0,,Graduate,1
65.0,310705.0,4.0,Chennai,Graduate,1
48.0,53932.0,,Delhi,Graduate,1
,67693.0,3.0,Delhi,School,0
,55458.0,24.0,,PostGraduate,0
58.0,41716.0,6.0,,,0
52.0,38713.0,1.0,Bangalore,Graduate,0
27.0,67265.0,8.0,Chennai,Graduate,1
,47254.0,20.0,Kolkata,Graduate,1
,78752.0,18.0,Delhi,,0
59.0,33433.0,6.0,Chennai,School,1
47.0,68772.0,1.0,Delhi,PostGraduate,0
61.0,43603.0,24.0,Chennai,School,0
24.0,56109.0,25.0,Bangalore,School,1
35.0,30474.0,26.0,Mumbai,School,0
,22423.0,0.0,Mumbai,School,1
,72200.0,9.0,Bangalore,PostGraduate,1
56.0,43420.0,20.0,Mumbai,,0
61.0,64781.0,24.0,Kolkata,School,1
39.0,40153.0,20.0,Kolkata,PostGraduate,0
56.0,64801.0,22.0,Bangalore,School,1
59.0,43571.0,29.0,Kolkata,Graduate,1
47.0,31843.0,17.0,,PostGraduate,0
37.0,59697.0,5.0,Bangalore,PostGraduate,1
49.0,64169.0,16.0,Mumbai,PostGraduate,1
59.0,59606.0,29.0,Chennai,PostGraduate,1
42.0,47829.0,13.0,Kolkata,PostGraduate,1
40.0,23767.0,16.0,Kolkata,Graduate,0
22.0,33966.0,14.0,Chennai,Graduate,1
,39470.0,7.0,Bangalore,Graduate,1
58.0,46126.0,,Bangalore,School,0
47.0,66962.0,20.0,Mumbai,PostGraduate,1
65.0,48240.0,18.0,Mumbai,Graduate,1
56.0,18401.0,4.0,Chennai,School,1
44.0,11136.0,18.0,Mumbai,Graduate,0
59.0,39579.0,28.0,Bangalore,PostGraduate,1
54.0,42300.0,5.0,Delhi,Graduate,0
24.0,55335.0,0.0,Chennai,Graduate,1
22.0,28213.0,27.0,Delhi,PostGraduate,0
32.0,29260.0,7.0,Kolkata,School,0
68.0,56804.0,28.0,Delhi,PostGraduate,1
59.0,70013.0,0.0,,PostGraduate,0
25.0,20547.0,6.0,Chennai,PostGraduate,0
26.0,,2.0,Chennai,Graduate,0
,66669.0,7.0,Delhi,PostGraduate,1
39.0,63996.0,,Mumbai,School,0
51.0,36115.0,12.0,Delhi,,1
52.0,,26.0,Bangalore,PostGraduate,1
30.0,50674.0,20.0,,PostGraduate,1
28.0,59901.0,16.0,Chennai,School,1
49.0,39439.0,24.0,Mumbai,School,1
59.0,54386.0,2.0,Mumbai,School,1
32.0,32513.0,15.0,Kolkata,School,1
55.0,,22.0,Bangalore,School,1
18.0,45547.0,10.0,Kolkata,PostGraduate,1
63.0,52102.0,20.0,Bangalore,Graduate,1
,86098.0,1.0,Delhi,PostGraduate,0
41.0,88398.0,22.0,Chennai,PostGraduate,1
60.0,44181.0,12.0,Kolkata,Graduate,1
57.0,72194.0,9.0,,School,0
,33363.0,13.0,Chennai,Graduate,0
20.0,55989.0,22.0,Chennai,School,0
31.0,39715.0,27.0,Kolkata,,0
19.0,43236.0,8.0,Kolkata,PostGraduate,0
49.0,89911.0,18.0,Chennai,PostGraduate,0
65.0,44195.0,2.0,Mumbai,Graduate,1
55.0,40252.0,21.0,Chennai,PostGraduate,1
,,22.0,Delhi,Graduate,0
63.0,38461.0,18.0,Delhi,Graduate,1
59.0,28673.0,11.0,Delhi,PostGraduate,1
23.0,53343.0,22.0,,PostGraduate,0
58.0,53073.0,13.0,Chennai,PostGraduate,1
56.0,55066.0,3.0,Delhi,School,0
42.0,49829.0,15.0,Bangalore,School,0
51.0,41489.0,9.0,Delhi,Graduate,1
28.0,40147.0,2.0,Bangalore,Graduate,1
63.0,52385.0,9.0,Kolkata,PostGraduate,1
54.0,49227.0,21.0,Mumbai,School,0
,40464.0,3.0,Chennai,School,1
24.0,,14.0,Chennai,PostGraduate,0
63.0,73092.0,19.0,Delhi,School,1
65.0,79553.0,24.0,,School,1
,46697.0,2.0,Kolkata,School,0
65.0,38993.0,16.0,,Graduate,1
56.0,,11.0,Delhi,PostGraduate,1
27.0,67038.0,25.0,Chennai,School,0
38.0,49345.0,4.0,,School,0
,55326.0,27.0,Delhi,Graduate,1
66.0,40137.0,16.0,Chennai,School,1
18.0,32500.0,7.0,Kolkata,School,0
,61423.0,13.0,Delhi,PostGraduate,1
31.0,52923.0,26.0,Kolkata,School,0
53.0,59838.0,14.0,Bangalore,PostGraduate,0
44.0,24338.0,29.0,Mumbai,PostGraduate,1
26.0,,7.0,Delhi,School,1
23.0,53784.0,22.0,Bangalore,Graduate,1
48.0,22892.0,16.0,Kolkata,Graduate,1
34.0,64804.0,24.0,Delhi,PostGraduate,0
60.0,44399.0,19.0,Bangalore,PostGraduate,1
53.0,50458.0,12.0,Delhi,School,0
38.0,42834.0,5.0,Chennai,Graduate,1
44.0,48532.0,0.0,Delhi,School,0
58.0,49287.0,13.0,Mumbai,PostGraduate,1
,24949.0,26.0,Delhi,School,0
33.0,62986.0,9.0,Mumbai,School,1
52.0,51693.0,17.0,Kolkata,Graduate,1
53.0,56693.0,17.0,Delhi,PostGraduate,0
52.0,62239.0,5.0,Bangalore,Graduate,0
62.0,51813.0,16.0,Chennai,School,0
,54966.0,3.0,Kolkata,PostGraduate,1
38.0,,16.0,Delhi,Graduate,0
50.0,37544.0,25.0,Mumbai,School,1
40.0,51275.0,1.0,Kolkata,School,1
23.0,52786.0,3.0,Kolkata,School,0
49.0,56011.0,24.0,Kolkata,PostGraduate,0
39.0,71091.0,16.0,Bangalore,Graduate,0
,48587.0,24.0,Chennai,School,0
52.0,55443.0,23.0,Chennai,Graduate,1
33.0,,28.0,Delhi,Graduate,1
59.0,46254.0,26.0,Kolkata,PostGraduate,1
42.0,46838.0,27.0,Bangalore,Graduate,1
34.0,38236.0,14.0,Mumbai,PostGraduate,1
56.0,48245.0,3.0,Chennai,PostGraduate,0
30.0,46717.0,26.0,Delhi,PostGraduate,1
45.0,47725.0,0.0,Bangalore,School,0
28.0,23871.0,19.0,Bangalore,PostGraduate,0
27.0,48516.0,20.0,Delhi,Graduate,1
56.0,36844.0,7.0,Chennai,PostGraduate,0
41.0,49072.0,8.0,Chennai,Graduate,0
55.0,33578.0,9.0,Chennai,School,1
41.0,50749.0,11.0,Chennai,Graduate,1
50.0,45545.0,6.0,Delhi,,1
,40606.0,4.0,Mumbai,PostGraduate,0
61.0,54340.0,28.0,Mumbai,PostGraduate,0
53.0,55632.0,28.0,Delhi,School,1
52.0,,25.0,Chennai,Graduate,0
23.0,58532.0,,Bangalore,Graduate,1
33.0,43801.0,7.0,Kolkata,Graduate,1
62.0,55999.0,26.0,Delhi,School,0
45.0,49367.0,17.0,Kolkata,School,0
58.0,35010.0,12.0,Chennai,PostGraduate,0
49.0,37980.0,8.0,Mumbai,School,0
43.0,67481.0,4.0,Delhi,PostGraduate,0
28.0,73645.0,9.0,Kolkata,School,1
69.0,60699.0,6.0,Bangalore,School,1
42.0,,15.0,Kolkata,School,1
48.0,71416.0,1.0,Kolkata,Graduate,0
38.0,295940.0,9.0,,PostGraduate,1
62.0,55035.0,23.0,Chennai,PostGraduate,0
68.0,77635.0,9.0,Bangalore,PostGraduate,1
20.0,37100.0,12.0,Delhi,PostGraduate,0
29.0,61595.0,25.0,Delhi,Graduate,1
68.0,37781.0,1.0,Kolkata,School,0
57.0,40901.0,4.0,Kolkata,School,0
63.0,89031.0,3.0,Chennai,School,1
58.0,57535.0,29.0,Chennai,School,0
42.0,77738.0,28.0,Kolkata,Graduate,0
34.0,58154.0,21.0,,School,1
55.0,56036.0,,,Graduate,0
53.0,40609.0,,Kolkata,Graduate,1
53.0,64666.0,13.0,Chennai,Graduate,0
36.0,50380.0,22.0,Delhi,Graduate,0
61.0,51207.0,19.0,Mumbai,Graduate,0
19.0,46083.0,23.0,Delhi,Graduate,0
34.0,48488.0,14.0,Bangalore,Graduate,0
47.0,50374.0,24.0,Bangalore,School,0
64.0,51843.0,4.0,Kolkata,PostGraduate,0
27.0,49239.0,,Chennai,Graduate,0
52.0,26647.0,24.0,Chennai,Graduate,1
69.0,58129.0,22.0,Bangalore,School,1
53.0,,23.0,Bangalore,Graduate,0
50.0,240.0,,,School,0
18.0,26182.0,16.0,Mumbai,Graduate,1
35.0,42898.0,,Chennai,PostGraduate,0
21.0,69179.0,23.0,Chennai,PostGraduate,0
64.0,59116.0,1.0,Mumbai,Graduate,0
44.0,39693.0,26.0,Mumbai,,0
42.0,47140.0,21.0,Mumbai,PostGraduate,1
45.0,66568.0,16.0,,,0
39.0,,20.0,Bangalore,School,0
59.0,33711.0,24.0,Delhi,PostGraduate,1
42.0,63208.0,,Mumbai,PostGraduate,1
34.0,,25.0,Mumbai,PostGraduate,1
61.0,,28.0,Kolkata,School,1
69.0,57314.0,4.0,Bangalore,School,0
29.0,49391.0,12.0,Kolkata,PostGraduate,1
33.0,41140.0,16.0,Bangalore,Graduate,1
54.0,67531.0,10.0,Mumbai,Graduate,0
33.0,40040.0,19.0,Bangalore,PostGraduate,0
34.0,61340.0,19.0,Mumbai,School,0
48.0,51021.0,27.0,Chennai,Graduate,0
32.0,47413.0,25.0,Delhi,Graduate,1
30.0,41672.0,11.0,Bangalore,School,0
57.0,35201.0,19.0,Mumbai,Graduate,0
44.0,46251.0,6.0,Delhi,School,1
38.0,42314.0,24.0,Chennai,School,1
19.0,51388.0,23.0,Chennai,School,1
25.0,,,,School,0
59.0,47725.0,28.0,Mumbai,Graduate,0
24.0,56089.0,24.0,Mumbai,,1
27.0,39901.0,10.0,Delhi,School,1
21.0,,8.0,,PostGraduate,0
60.0,62743.0,10.0,Chennai,PostGraduate,0
58.0,,5.0,Bangalore,PostGraduate,1
53.0,38624.0,20.0,Kolkata,Graduate,1
52.0,29894.0,17.0,Kolkata,Graduate,0
60.0,56346.0,29.0,Delhi,School,0
20.0,51918.0,24.0,Kolkata,Graduate,1
,25983.0,25.0,,Graduate,1
68.0,40219.0,14.0,Mumbai,School,0
63.0,54625.0,16.0,Delhi,,0
60.0,51694.0,23.0,,PostGraduate,0
41.0,68152.0,11.0,Mumbai,School,1
49.0,,,Kolkata,Graduate,1
51.0,49867.0,18.0,Mumbai,Graduate,1
19.0,34974.0,,Kolkata,School,0
19.0,51652.0,4.0,Mumbai,PostGraduate,0
27.0,47284.0,6.0,Mumbai,School,0
40.0,54076.0,3.0,Mumbai,PostGraduate,0
32.0,43863.0,,Mumbai,PostGraduate,0
29.0,61435.0,29.0,Bangalore,Graduate,1
60.0,,29.0,Kolkata,Graduate,0
34.0,34771.0,16.0,Chennai,PostGraduate,0
35.0,53378.0,10.0,,,0
31.0,77808.0,3.0,,PostGraduate,0
34.0,27180.0,17.0,Chennai,PostGraduate,1
32.0,32832.0,29.0,Chennai,PostGraduate,1
29.0,53473.0,10.0,Bangalore,,0
33.0,66908.0,17.0,Chennai,PostGraduate,0
49.0,54597.0,17.0,Kolkata,Graduate,0
,40880.0,3.0,Chennai,Graduate,1
55.0,56304.0,0.0,Kolkata,PostGraduate,0
51.0,57745.0,4.0,Chennai,PostGraduate,0
51.0,39797.0,23.0,Chennai,School,0
33.0,62373.0,17.0,Mumbai,PostGraduate,1
51.0,49482.0,28.0,Chennai,PostGraduate,1
57.0,23755.0,16.0,Mumbai,Graduate,1
24.0,47978.0,20.0,Kolkata,School,0
50.0,41464.0,1.0,Chennai,Graduate,0
